"V1","V2","V3","V4","V5","V6","V7"
-0.17337,-0.31251,-0.1691,0.052554,0.040061,0.057465,-0.080001
-0.081802,0.0095995,-0.28937,0.071031,0.012045,0.027917,0.012271
-1.8337,-0.13066,-0.082314,0.1877,0.0070405,0.017861,-0.071525
-1.0243,-0.047607,-0.14012,-0.083502,-0.069797,0.23362,-0.24321
-0.60297,-0.026928,-0.027128,0.04763,-0.025543,0.11801,0.15737
-0.98887,0.46799,0.19441,0.067204,-0.059672,0.0059404,0.2654
-1.7075,0.093395,0.046109,-0.03351,0.0039881,-0.14642,0.0043433
0.61573,-0.14355,0.038356,0.20439,0.062436,0.10915,0.1013
0.42812,-0.34417,-0.11641,0.12597,0.015168,-0.18879,-0.0064787
-0.24028,-0.51273,-0.3439,0.12861,0.017782,-0.1489,0.42358
-0.3661,0.18295,0.057281,-0.14397,-0.0225,-0.098655,-0.37067
0.56303,-0.10391,0.0077583,-0.090104,-0.013172,0.18449,-0.26999
1.7715,-0.010182,0.23335,0.050081,0.047612,0.055173,0.49443
-0.76007,0.32552,0.034929,0.22062,-0.044244,0.11892,-0.070165
-0.18959,0.55075,0.31011,-0.051776,-0.047367,0.16025,-0.091215
1.8022,0.6568,0.33025,0.018332,-0.059121,0.20349,-0.24754
1.2653,-0.45161,-0.10045,0.13384,0.095213,-0.12684,0.36841
1.3743,-0.13034,0.091254,-0.15087,-0.026387,0.037171,0.030688
-1.0447,-0.44014,-0.23626,-0.22929,-0.010975,0.20909,-0.25785
-0.2067,-0.17898,-0.038108,-0.26033,-0.012525,-0.039613,-0.49743
-1.0778,0.09504,-0.045973,0.14645,0.017159,-0.063496,-0.28621
0.41419,0.33245,0.027754,-0.089936,-0.02667,0.025036,-0.077274
1.383,0.26193,0.086064,0.046506,-0.01709,-0.14797,-0.013307
0.58323,0.051464,0.12289,0.026029,0.010289,0.18139,0.10182
0.57279,0.1508,-0.035286,0.12509,0.032177,0.038471,0.018979
1.0987,0.60731,0.089843,-0.16714,-0.054073,-0.15115,-0.5004
1.2997,0.48597,0.274,-0.048377,-0.067201,0.037977,0.1865
-0.16009,0.12302,0.017108,-0.089432,-0.01594,0.085205,-0.20144
0.62129,0.57255,0.064835,0.22077,0.0093865,-0.20784,0.29198
1.7502,0.31453,0.22235,0.038392,-0.049885,0.17657,-0.10749
2.7307,0.49548,-0.039828,0.12095,-0.008658,-0.019968,0.21508
-0.64794,0.096323,0.079198,-0.063306,0.015142,0.066866,-0.077398
-0.40809,-0.10652,-0.098035,-0.088258,-0.059942,-0.056116,-0.15753
1.578,0.38184,0.10843,-0.062261,-0.022992,0.36034,-0.25639
0.93118,-0.16399,0.069728,0.13335,0.036973,0.090836,0.47839
-1.289,0.065225,0.014454,-0.15835,-0.046718,0.02094,-0.30284
-1.0991,-0.55783,-0.25799,0.0855,0.061357,-0.1618,0.24788
-0.55789,-0.14975,0.056586,-0.13432,0.008721,-0.0037989,-0.36558
-1.4072,0.087667,0.049165,0.23146,-0.04093,0.027964,0.11872
1.2488,0.91869,0.2017,0.083524,-0.0031828,-0.22767,0.26721
1.5503,0.77514,0.33479,-0.004039,-0.0046764,0.0083087,0.17929
-0.27115,0.16949,-0.080857,0.094724,0.010096,-0.22207,-0.058768
-0.69589,0.4798,0.039174,-0.16198,-0.062118,0.098423,-0.35543
-1.5914,0.20067,-0.060257,0.083077,-0.045873,0.032793,-0.091978
1.248,-0.056293,-0.14663,0.2276,0.012026,0.041305,0.028554
-0.52332,0.43019,0.27245,0.022919,-0.034695,0.21635,-0.054396
-1.4908,-0.030932,-0.17658,0.25761,0.029155,-0.47673,0.6718
-0.21671,-0.083316,-0.13028,0.054286,-0.017313,0.00042807,-0.19567
1.3696,0.29314,0.091018,0.0088819,-0.024978,-0.06736,-0.1913
-0.85651,0.71301,0.2582,0.0052821,-0.0013925,-0.081062,-0.24022
-1.8198,-0.69936,-0.19255,0.023843,0.060772,-0.089586,-0.013259
-0.54313,-0.34129,-0.26284,-0.003909,0.026778,-0.076704,-0.058302
1.3349,-0.40916,-0.039254,0.21615,0.068323,-0.15534,0.69484
-0.73316,-0.1004,0.016236,-0.15962,-0.022053,-0.25217,-0.42697
1.6053,0.51296,0.42121,-0.02114,-0.018022,0.11507,0.21613
-0.28362,-0.30127,-0.1697,-0.20586,-0.017249,0.18296,-0.02853
0.088844,0.077054,-0.035037,-0.16831,0.012021,0.053737,-0.44784
-0.32071,0.33311,0.16239,-0.029076,-0.027557,0.16051,-0.12865
-0.096823,0.39004,0.20463,-0.13008,0.021185,-0.097115,0.034679
0.84488,0.084633,0.037393,0.053072,0.032984,-0.17625,-0.072403
-1.4552,0.086693,0.053968,-0.065567,0.0018427,-0.17026,-0.3309
-0.50716,-0.83484,-0.24511,-0.14766,0.0015673,0.048669,-0.11873
-0.093585,0.070869,-0.031492,-0.078367,0.028175,-0.030714,-0.086497
-1.0713,0.037963,-0.12936,-0.0027585,-0.046353,0.14784,-0.528
-1.8669,-0.5395,-0.39329,0.014245,-0.037789,0.090735,-0.097357
1.0024,0.46236,0.14497,0.18806,-0.0047742,0.31628,0.071974
-1.0685,-0.2792,-0.16084,0.10927,0.062706,-0.19132,0.10284
1.3078,0.30333,0.11873,-0.19669,-0.028899,-0.12351,-0.21171
-0.91343,-0.52234,-0.22404,-0.12209,-0.0036329,0.18499,-0.58588
1.4804,-0.27749,-0.057939,-0.069811,0.021823,-0.25496,0.12409
-0.50071,0.3404,0.032958,0.14352,-0.0049498,-0.22487,0.043519
-1.7778,-0.19442,-0.11881,0.019452,0.019095,-0.054501,-0.38447
-0.080581,0.19272,0.1092,-0.26074,-0.02183,0.21689,-0.31782
-1.0559,-0.2348,-0.038145,-0.017359,0.018293,-0.11169,0.076957
0.81861,0.39185,0.048596,0.017275,-0.038507,-0.18394,0.02794
-0.49272,-0.68341,0.022474,0.16844,0.081597,-0.030874,0.74115
-0.2855,-0.19645,-0.0019271,0.033276,0.013116,0.047249,0.082481
-0.90162,-0.26152,-0.06794,0.033486,-0.014867,0.21593,0.080557
3.3381,0.57734,0.23648,0.21513,-0.011781,-0.056102,0.31571
1.8447,0.10629,-0.027407,0.052529,0.033622,-0.16841,0.053131
0.48718,-0.37417,-0.12947,0.12698,0.037166,-0.06676,0.31141
-1.2609,0.60515,-0.016702,0.31348,-0.0043319,-0.24005,0.13198
-0.0013351,0.37252,0.031174,0.1402,0.039882,-0.16263,0.12916
-1.6036,0.29923,-0.1027,-0.21554,0.00024845,-0.0030645,-0.077744
0.18838,-0.32785,-0.079058,-0.18653,-0.025091,0.20137,-0.46563
0.702,0.319,0.036547,0.053078,0.0054298,0.075344,-0.17709
-0.82252,0.11978,-0.01343,-0.14368,0.0060006,0.0074194,-0.031887
-1.0181,-0.08964,-0.010916,-0.2421,-0.03578,0.033695,0.086253
1.2008,0.30781,0.013901,-0.28158,0.0022257,-0.10135,-0.021358
-0.029915,0.1671,0.12141,0.043928,-0.0039461,-0.045802,0.21344
0.66867,-0.25422,0.0005444,-0.11349,0.0037667,0.042282,-0.0035043
0.93482,-0.1903,-0.16796,0.093043,-0.00087283,-0.009737,0.37104
1.4041,0.25174,-0.087014,0.0067782,-0.039268,-0.059616,-0.079902
0.73356,-0.23855,0.12698,0.051301,0.041027,0.26969,0.08393
-1.2153,-0.10919,-0.10571,-0.061484,0.04307,-0.10503,-0.16025
2.5117,0.12504,0.13123,0.024983,0.014622,0.11979,0.19891
-0.39359,-0.10267,-0.058475,-0.06762,-0.0082645,-0.037546,0.076472
2.0339,0.8407,0.2403,0.18278,-0.046206,0.10399,0.02069
0.29145,-0.21176,-0.22372,-0.061584,-0.0014714,-0.25434,-0.067992
0.94296,0.16998,0.08349,0.11012,-8.8468e-05,0.17573,0.1134
-1.2615,-0.60433,-0.23014,0.14679,0.084677,-0.16563,0.14433
2.2639,0.49788,0.11789,0.19911,0.029945,-0.41849,0.78396
-0.26451,-0.35788,-0.14981,0.17322,0.0051131,0.09419,0.29879
-1.1414,-0.2279,-0.059304,0.0090449,0.045635,-0.076713,0.044796
0.33929,0.028722,0.013587,0.12778,0.031865,0.0057084,0.049947
-1.7141,0.029558,0.09423,-0.095511,0.03917,0.21278,-0.25434
-0.65924,1.1376,0.38549,-0.02412,-0.067779,-0.16511,0.053495
1.2615,-0.029315,0.0022224,-0.11996,0.0081382,-0.14626,0.16465
-0.093178,0.16668,0.043685,-0.15836,-0.013605,0.23613,-0.3805
-0.033854,0.2205,0.23385,-0.035079,-0.016098,-0.056837,-0.26956
0.27118,0.46873,0.30485,-0.076083,0.00086779,0.098082,0.06611
0.086939,-0.29097,-0.058896,-0.11984,-0.04295,0.085893,-0.36179
-0.47446,-0.26722,-0.092274,-0.18105,0.0062456,0.077213,-0.38637
-0.90068,0.15346,-0.10321,-0.049348,-0.087435,0.16683,-0.28172
-0.89567,-0.10226,0.070883,0.084854,0.031659,-0.074269,-0.05325
1.3493,0.15304,0.070236,-0.02238,-0.017051,0.08384,-0.014194
-0.81413,-0.65726,-0.072174,0.032072,0.10712,-0.12606,0.71557
1.6796,0.6392,0.30114,0.051069,0.0052708,0.051062,0.0061037
-0.21183,-0.065469,0.049732,-0.1045,0.007212,0.21333,-0.22877
1.6888,-0.27593,-0.16989,-0.026572,0.022813,0.030952,0.048885
0.23962,-0.01236,0.034061,0.08235,0.015978,0.077114,0.61784
-1.853,-0.13951,-0.10527,-0.22926,0.0040519,0.014481,-0.62456
-0.054118,0.63461,0.30146,0.052173,-0.043941,0.077023,0.30069
-3.0021,-0.58286,-0.20732,-0.094178,0.077496,-0.28922,-0.11276
-0.19464,-0.32679,-0.096691,-0.030623,-0.035672,-0.001414,-0.19973
2.9829,0.46025,0.14229,0.28709,0.042662,-0.16542,0.28813
1.4793,0.13137,-0.06288,0.14762,0.0098336,0.045073,0.024707
1.6791,0.037889,0.044939,0.044719,0.01692,0.051104,0.27642
-1.0703,-0.22299,-0.16903,0.071467,0.015223,-0.0076726,0.067663
2.8932,0.2269,0.20283,0.25084,-0.028039,0.21716,0.46124
-0.46778,0.28236,0.19307,0.03702,-0.017262,-0.17343,0.54182
0.22105,0.30523,0.13646,-0.10268,-0.030701,0.056364,-0.16934
-0.69968,-0.032401,-0.11138,0.27575,0.022544,0.19871,-0.18785
-2.3555,-0.6236,-0.16351,-0.17152,0.020326,-0.023482,-0.28663
-0.2828,-0.2655,-0.028392,-0.063117,-0.012116,-0.22052,0.24501
-0.095083,-0.42124,-0.064002,-0.23218,-0.017229,0.26993,-0.046062
-2.0273,-0.47054,-0.35309,0.122,0.052404,-0.21564,-0.0177
0.97816,-0.28487,-0.056144,0.16489,0.094943,-0.013379,0.23785
1.6291,0.76253,0.008906,0.06749,-0.056208,0.017593,0.19552
-0.30241,0.40466,0.15056,0.069359,0.017015,-0.03879,0.25935
3.0822,0.60445,0.21072,0.2934,0.039927,-0.22313,0.39542
-0.26762,0.18587,0.22209,0.10798,0.0073921,-0.090664,0.025121
-0.50952,0.2265,0.17312,-0.1457,-0.082866,0.27163,-0.23759
-1.1017,-0.13481,-0.079061,-0.10865,0.0046526,-0.0058468,-0.18851
-1.3193,0.10077,-0.093727,0.40707,0.031088,-0.22233,0.34807
-1.2336,0.019227,-0.066357,0.058836,-0.049549,0.12801,-0.18295
1.5207,0.34433,0.22891,-0.043876,-0.018035,0.29192,-0.14215
-0.22916,0.38043,0.12683,-0.10804,-0.048496,0.053018,-0.3413
-1.3487,-0.3489,-0.10362,-0.047316,0.0042639,0.16561,-0.14482
-0.77659,0.29791,0.37404,-0.00916,0.02745,-0.081559,0.14975
0.92426,0.063509,-0.12135,0.073658,0.034927,0.019681,0.083133
1.3207,0.22867,0.03531,-0.067599,0.0050337,-0.11239,0.063202
1.3569,0.2795,0.068928,-0.12979,-0.051991,0.13039,-0.10069
-0.82848,0.34982,0.21854,-0.21774,-0.027001,0.27005,-0.47834
1.1391,-0.10914,-0.043751,0.079318,0.021759,-0.18018,0.15347
-0.098875,-0.15418,-0.15735,0.11022,-0.0081774,-0.12778,-0.016044
-0.98858,-0.34433,-0.1121,-0.14271,-0.023492,0.21027,0.044771
1.4511,0.15612,0.20071,0.07851,0.025853,0.06338,0.45336
1.6678,0.44393,0.23601,-0.074782,-0.064447,0.25367,0.19084
-0.35783,-0.10121,0.02409,-0.1322,0.0066195,0.025684,-0.0063296
-0.32627,-0.10969,-0.014468,-0.060939,-0.0079079,0.13608,-0.095988
-2.9381,-0.15636,-0.1731,-0.41992,-0.11672,-0.0041743,-0.39718
-0.98072,-0.13194,0.13622,-0.058695,0.044689,0.091131,-0.10882
-0.82742,-0.038829,-0.073469,-0.0010657,0.041385,-0.21633,-0.64476
-0.29446,-0.47013,-0.20762,0.023415,-0.0026232,0.1225,-0.070111
-0.16819,0.31165,0.11323,0.17894,0.0050446,-0.044341,0.38226
-0.29201,-0.4089,-0.26585,0.28967,0.037248,-0.2533,0.24119
-0.6799,0.41518,-0.023103,0.0079082,-0.010282,-0.064593,-0.22848
-0.34091,-0.063888,0.055006,-0.28424,0.004711,0.31384,-0.43527
1.1465,-0.070537,0.04821,-0.0348,0.013701,0.019336,0.11553
-1.9112,0.045323,-0.015228,0.023758,0.012709,0.055073,-0.084512
-0.88727,-0.10692,-0.090469,0.20954,0.022562,-0.20698,0.16468
0.0048807,0.49841,0.2539,-0.38756,-0.10369,0.0016998,-0.35261
0.97328,-0.28932,0.10001,-0.094887,0.07283,-0.087724,0.11922
-1.9235,0.20266,0.061733,-0.1103,-0.016224,-0.073776,-0.090292
-0.24718,0.042486,-0.13926,0.13271,-0.030228,-0.35241,0.30121
-0.27781,-0.3665,-0.19159,-0.039868,0.033924,-0.22727,-0.22357
2.3219,0.093178,0.15419,0.0052438,0.021245,-0.12639,0.14697
-1.0463,0.037352,-0.0099909,-0.056626,-0.070766,0.13802,-0.22416
1.3485,0.18929,0.12296,-0.057568,-0.026745,0.17535,-0.18928
-0.45143,-0.37886,-0.16874,-0.0021643,0.024791,0.14285,-0.22565
0.69862,0.47261,0.16073,-0.17594,-0.04055,-0.11119,6.3142e-05
0.99265,-0.067249,0.0047276,0.059529,-0.010172,-0.017997,-0.087829
1.8927,0.10954,0.16657,-0.17102,-0.024192,0.091408,-0.093365
-2.0109,-0.68506,-0.34122,0.08824,0.037555,-0.037242,0.080257
1.6528,0.24121,0.053824,0.13805,-0.0067606,0.05467,0.33817
1.1872,0.62651,0.2913,0.19626,-0.0083081,0.019078,0.14296
0.94335,0.10554,0.055837,-0.17702,-0.038075,0.031192,-0.089994
1.0326,-0.090897,0.14342,-0.1365,0.0082562,0.094162,-0.15578
1.2838,-0.28535,-0.044189,-0.041487,-0.0085212,0.23009,-0.02431
-0.2996,-0.23005,-0.067681,-0.0071826,0.013565,-0.17324,0.058049
-1.2165,0.050897,0.034927,0.059623,0.026283,-0.038216,0.079745
-2.1456,-0.67898,-0.25648,-0.13454,0.042462,0.16819,-0.46499
0.74725,0.58469,0.15956,-0.14152,-0.041154,0.32359,-0.28115
0.42176,-0.49544,-0.065611,-0.19701,-0.0056554,0.13082,0.050559
-0.39723,0.020538,0.31033,-0.16088,-0.012021,0.25663,-0.06374
1.3244,0.26322,0.25103,0.2652,-0.031613,-0.016465,0.55355
-0.2809,0.18406,0.083243,-0.078094,0.0076198,-0.076125,-0.12003
1.7067,-0.0065414,0.047108,0.21599,0.064926,-0.087887,0.53576
1.6952,0.57173,0.26681,0.078205,-0.013524,0.052408,0.09914
-0.51982,0.10196,0.059313,-0.086156,-0.030875,-0.016312,-0.20488
1.4575,-0.47818,-0.12263,0.063444,0.036476,-0.21893,0.15895
-0.27479,0.42707,0.1944,-0.059752,-0.051511,0.027853,-0.11993
-2.0472,-0.35881,-0.23038,0.010656,0.045762,-0.23281,0.083345
0.97859,-0.089268,0.12442,0.24903,0.075614,-0.34606,0.94662
1.1576,0.10092,0.085301,0.00065678,-0.034159,0.34186,0.036548
1.5416,0.30934,-0.0093456,0.13475,0.039343,-0.17556,-0.021608
-0.40036,-0.010503,-0.13935,0.18582,0.04964,-0.27235,0.12751
0.46713,-0.11973,-0.085961,-0.084995,-0.027462,0.063055,-0.14561
-0.66799,-0.33429,-0.021278,0.091049,0.040645,-0.061877,0.19479
0.69061,-0.15315,-0.066007,-0.086687,0.02474,0.1625,-0.32578
-1.9797,-0.40786,-0.23565,0.029526,0.044782,0.0036189,-0.29743
1.1139,0.22733,0.098931,-0.35349,-0.048366,0.092178,-0.3275
-0.57724,0.062838,0.24534,-0.079023,-0.025323,0.21992,-0.22973
0.8025,0.07733,0.050648,0.05553,-0.0098747,0.17358,0.1033
-1.1458,-0.18383,-0.21336,-0.032274,0.0082046,-0.031873,-0.1303
1.5489,-0.065269,-0.0777,0.031861,-0.021846,-0.0267,0.1307
1.4263,0.48608,0.21539,-0.32294,-0.023673,0.27602,-0.5592
-1.1372,0.1006,-0.090293,0.055571,0.02364,-0.022612,-0.29797
1.5183,0.24241,0.18616,-0.01911,-0.027255,0.23724,-0.091458
-0.59429,0.17918,0.038858,0.099791,-0.033435,0.11653,0.16318
-2.8297,-0.58589,-0.12516,-0.3218,-0.02092,0.14522,-0.35605
-0.14113,0.047164,-0.064461,-0.063532,-0.050312,-0.029705,0.041519
2.0725,0.069056,0.133,-0.099191,0.020885,0.024269,-0.10482
-0.15128,0.16409,-0.069902,0.21871,0.032986,-0.2252,-0.037272
2.491,0.53647,0.10967,-0.18834,-0.012116,0.024565,-0.073247
-0.99197,-0.20218,0.031424,-0.20969,0.01309,-0.086158,0.13747
1.6878,0.23605,0.12132,0.010963,-0.024488,-0.026743,0.45438
1.2163,0.49192,0.23011,0.019677,-0.0089438,0.13601,0.14889
-2.0514,-0.36464,-0.30101,-0.0045329,0.011699,0.142,-0.21843
-1.135,0.22903,0.46309,-0.43355,-0.028733,0.53062,-0.45228
-1.1644,-0.080507,-0.056202,-0.019859,0.01001,0.0067776,-0.31179
1.1916,0.22838,0.12222,-0.23812,-0.045007,0.30768,-0.45433
-1.8981,-0.58805,-0.18723,-0.0086099,0.030267,-0.019651,-0.12511
-0.021664,-0.30417,-0.01912,0.020135,-0.032277,0.40225,-0.058687
-0.6142,0.36659,0.10548,0.041993,0.046616,-0.14844,0.32425
-0.28698,0.12673,0.12054,0.0078027,-0.01986,-0.058404,0.21123
-1.969,-0.059156,-0.11526,-0.049071,0.0083224,-0.17133,-0.068074
0.36326,-0.035465,0.020216,0.032738,0.02471,-0.034564,0.23076
1.5786,0.53832,0.33361,0.1081,-0.054769,0.28576,-0.03411
-0.99863,-0.57637,-0.43267,-0.0044577,0.015076,-0.016706,-0.19719
0.62832,0.1115,0.31153,-0.04492,0.0016937,0.093995,-0.039431
0.62277,0.062374,0.16533,-0.13348,-0.039251,0.18406,0.2284
-1.095,0.1624,0.039006,-0.23272,0.01876,0.1123,-0.48855
-1.4762,0.23321,0.19826,0.079456,0.029616,0.03352,-0.30678
-1.7945,-0.25397,-0.475,0.044183,-0.03009,-0.21685,-0.16224
1.3352,-0.52441,-0.2402,0.26748,0.089355,-0.19809,0.49473
-0.46823,-0.34557,0.0723,-0.2442,0.029257,-0.022095,-0.17448
0.03372,-0.20305,-0.25334,0.043491,0.0017594,-0.19024,0.11708
1.4305,-0.18336,-0.11622,0.2306,0.026481,0.11562,0.14306
-1.0874,-0.58294,-0.22779,-0.11195,0.0074098,-0.10338,-0.2241
-0.98438,-0.17722,-0.12208,-0.0011041,0.013882,-0.13861,0.13829
0.66477,0.34561,0.22798,0.10351,-0.023339,-0.066899,0.18321
2.495,-0.2202,0.017076,0.012059,0.046103,0.12348,0.38523
-1.1625,0.26331,-0.031617,-0.11924,-0.0032223,0.079433,-0.35791
-1.8118,-0.3496,0.22233,-0.25156,-0.055844,0.35444,-0.099712
-1.1568,-0.016751,-0.11589,-0.106,-0.056178,-0.21716,0.015282
-3.0378,-0.96558,-0.24811,-0.022845,0.045825,0.079825,-0.18783
-0.84393,-0.26828,0.056445,-0.078065,0.079645,-0.04576,0.13562
0.4719,0.60318,0.26759,-0.10782,0.0077992,0.16748,-0.092571
-2.8144,-0.36299,-0.10817,-0.24535,-0.017098,-0.0082808,-0.47435
-1.0782,-0.26405,-0.10176,0.068909,0.042779,6.9612e-05,0.015701
-0.28848,-0.50638,-0.001316,-0.0042998,0.05503,0.036736,0.41188
-0.44057,-0.12239,-0.051698,0.087896,0.011322,0.016748,0.37329
0.36249,0.18294,0.12239,0.34975,0.010712,-0.0024017,0.66257
0.067964,0.5868,0.36881,0.048248,-0.020703,0.28815,0.08024
0.2274,-0.23942,-0.16389,-0.23716,-0.003913,0.17277,-0.28215
-0.13043,-0.46703,-0.15325,0.11752,0.023555,-0.1171,0.22619
0.89026,0.0074965,0.033962,-0.055214,-0.019958,0.15672,-0.090408
-0.25544,0.20717,-0.01971,0.012036,-0.032064,0.060523,-0.54005
-0.99372,-0.17534,-0.16265,0.047443,-0.041503,0.15653,0.045254
-1.0988,-0.12307,-0.28699,-0.070975,-0.0083394,0.019078,0.049362
1.4275,0.37439,0.16936,0.17771,-0.068349,0.19265,0.42996
0.48395,0.0038843,-0.10447,0.15159,0.051651,-0.11865,0.40962
0.42094,-0.13624,-0.061294,-0.020613,0.027662,0.093841,-0.45159
0.49601,0.73999,0.34994,-0.10915,-0.035811,-0.049783,-0.17153
0.16604,-0.41743,-0.34846,-0.025072,-0.0064654,-0.14665,0.10144
0.77555,0.14379,-0.09705,0.16234,0.015487,0.074933,0.16429
1.0653,-0.061598,0.032857,0.058893,0.0094903,0.0098404,0.1539
-0.26588,-0.15349,-0.098159,-0.10993,-0.012437,-0.13992,-0.038293
1.5691,-0.30426,-0.13342,-0.11888,0.0083982,0.043211,0.38591
-1.6027,-0.29292,-0.084251,0.046305,0.05087,-0.12876,0.27223
-0.27481,-0.27214,-0.10733,-0.035993,0.009599,-0.13626,0.17095
-0.26845,-0.20375,-0.074096,-0.20963,-0.0057248,0.034084,-0.070425
-1.3803,-0.065624,-0.03427,0.069885,0.02125,-0.096026,0.36559
-0.30717,0.21049,0.1584,0.036354,-0.040369,0.19199,-0.16797
1.1232,0.70188,0.2692,0.17119,0.017011,0.025365,0.13982
1.419,0.28373,0.022055,0.15937,0.0067087,0.028761,-0.018136
-1.0311,-0.41667,-0.049107,0.152,-0.0092528,0.14322,0.027259
-1.1147,-0.10531,-0.11975,-0.1785,-0.01458,-0.074171,-0.12938
-0.46536,0.4273,0.13682,-0.090739,-0.011541,-0.21636,0.010284
-0.13313,0.30558,-0.088273,-0.036244,-0.006318,0.065354,-0.37365
-0.70334,-0.17921,-0.07591,0.042226,0.010263,0.012556,0.060966
-0.87643,0.19016,0.29363,-0.060244,0.014659,0.097032,-0.36214
-1.386,-0.53499,-0.1731,-0.02651,0.016201,-0.16512,0.076668
2.5411,0.88198,0.22149,0.091994,-0.010322,0.21282,-0.072549
1.4694,-0.14434,-0.033609,-0.064531,-0.00011456,-0.041996,0.16249
-0.4025,0.20876,0.21716,-0.11891,-0.019402,0.085438,0.32782
-0.89999,-0.077832,0.083293,-0.043309,0.018947,0.023248,0.087763
-0.59119,0.29617,-0.047322,0.13231,-0.028859,-0.030476,-0.035921
-0.073256,0.18855,-0.073151,0.019919,0.039931,-0.057509,0.25314
-0.53039,-0.4548,-0.29645,-0.19009,-0.0072693,-0.21642,-0.054867
0.29999,-1.0504,-0.37542,0.15975,0.069909,-0.3084,0.33289
1.9411,0.26722,0.1068,-0.04289,-0.04078,-0.075293,-0.21149
0.91653,-0.12873,0.061213,-0.21176,0.017268,0.0104,-0.081116
-2.773,-0.33423,-0.15185,-0.11035,-0.058834,-0.086112,-0.28653
-0.65375,-0.21109,-0.046394,0.33888,0.089027,-0.15238,0.77399
0.88158,-0.17207,-0.10954,-0.081437,0.023812,-0.062189,0.085003
0.5912,-0.14327,-0.094167,-0.10468,0.02558,0.18106,-0.18241
1.3399,0.47583,0.19857,0.16474,0.0034013,0.041888,0.50532
-0.81873,-0.14644,-0.076415,0.081461,0.009333,-0.12495,0.28866
-0.31937,-0.096864,-0.026868,-0.17143,-0.0089569,0.13689,-0.31725
-1.7387,-0.50495,-0.32055,0.11256,-0.01563,-0.10772,0.095745
1.171,0.066041,-0.0030916,-0.032432,0.012031,0.074663,-0.2129
-0.43693,0.1058,-0.16663,-0.023413,-0.075706,-0.043935,0.006561
1.2182,-0.16862,-0.26126,0.061905,0.063276,-0.04482,0.17182
-1.698,0.059244,-0.010365,-0.057144,-0.048032,0.0047954,-0.34217
-0.06014,0.026647,-0.14529,-0.15915,-0.0020606,-0.060037,-0.18514
0.028447,0.053096,-0.026754,-0.15797,-0.062271,0.083234,-0.0032799
-1.1412,-0.25817,-0.1631,0.01623,-0.019374,-0.013862,-0.047929
0.46225,-0.08793,-0.28887,0.015492,0.024752,-0.025592,-0.36447
-0.85273,0.01488,-0.11977,0.11791,-0.065105,0.25167,-0.28977
1.7131,0.22386,0.017696,0.15699,0.011665,-0.20581,0.46903
-0.86749,0.3186,0.1186,-0.1895,-0.11379,0.5197,-0.73712
-1.334,-0.083403,-0.18247,0.021369,-0.033534,-0.0087449,-0.21391
1.356,0.2529,0.17314,-0.2394,0.013772,0.029661,-0.11792
-0.66433,-0.28724,-0.16552,0.15338,0.047293,0.099765,0.22291
1.5646,0.016771,0.055846,0.20733,0.057746,-0.013751,0.19115
-2.0454,-0.37497,-0.40353,0.13496,-0.0096665,-0.14818,0.012592
1.3658,0.44526,0.17564,0.047325,-0.043502,0.18905,0.0075701
1.4947,0.58116,0.212,0.032258,-0.040749,-0.049871,-0.15118
-0.49975,0.34972,0.088249,0.13294,0.067456,0.026359,0.12458
-0.42393,-0.030522,-0.092545,0.062281,-0.0068829,0.13516,-0.16064
-0.099948,-0.17972,0.13251,0.062759,0.059113,-0.17532,0.19162
-0.95688,0.21423,0.054056,0.1119,-0.052211,-0.20866,0.19632
-0.14995,-0.6999,-0.31826,-0.0049079,0.059569,0.076138,-0.068867
0.57577,0.69151,0.18122,-0.069502,-0.03648,-0.26711,-0.18507
-0.33034,0.13337,-0.014801,-0.19682,-0.040422,-0.031927,-0.2756
-0.17618,0.46025,0.14912,0.22788,0.062388,-0.086285,0.14105
-1.2147,0.22237,0.12112,0.021995,-0.028046,0.13181,0.20169
-2.3069,-0.08294,-0.12359,-0.45346,-0.078944,0.1672,-0.77644
-0.38264,-0.60264,-0.24107,-0.074933,0.047066,0.22274,-0.363
1.8006,0.44473,0.26799,-0.0051653,0.019664,-0.057483,0.076947
0.94244,-0.10823,0.00059058,-0.26895,-0.020648,-0.013959,-0.67668
1.4648,-0.046487,-0.18718,0.048925,-0.015876,0.0722,-0.035791
1.5771,-0.15601,-0.11418,0.039422,0.044212,-0.0096722,0.16051
1.6959,0.22617,0.083781,0.22717,0.0024712,-0.03511,0.14965
-2.2397,-0.73507,-0.16372,-0.29207,0.014588,0.058464,-0.22892
-0.90867,-0.14122,-0.10336,0.1357,0.062574,-0.1674,0.044056
-0.044842,-0.44277,-0.10885,-0.024621,0.0024216,0.19123,-0.30654
-1.2095,-1.0685,-0.31009,0.079781,0.070708,-0.12007,0.081879
-1.1173,-0.25239,-0.10868,0.022013,0.032568,0.0025787,-0.15882
-0.29079,-0.51369,-0.22992,0.22167,0.034418,-0.034467,0.20187
-0.13423,0.026132,-0.063656,-0.16558,-0.0031408,-0.074655,-0.18101
0.51891,1.0194,0.33249,-0.05277,-0.03801,-0.026739,-0.093602
3.059,0.66957,0.33048,0.046093,-0.013194,0.11092,0.21652
-1.3723,0.40265,0.10708,-0.038032,-0.016889,0.051882,-0.2223
0.69564,-0.44313,0.069862,0.043928,0.0097096,0.16944,0.55016
-3.0593,-0.50429,-0.25703,-0.19126,-0.017254,-0.048794,-0.39182
